Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,4274894083.3333225,4817580375.000007,5081413541.666673,5319458562.499996,5386054833.333324,5906636791.666666,6439687854.166678,7253575687.4999895,7483685770.833329,8471006437.500011,8992722167,8751843187.500004,6288245866.666675,8086725729.340698,12512460519.708786,19448348073.456505,10117113333.333296,9651149301.874582,13281767142.857088,15565480321.94482,18138049095.60719,20249694002.44797,18525399201.596775,17609048821.548824,18920840000.00003,22278423076.92311,21774033333.333324,24298032258.06451,26579005558.365192,28781715188.89193,31598340778.216434,30957483949.579754,31708874594.164528,33166519417.98935,33768660882.792984,37939748768.65671,46438484107.579475,48244309133.489494,49984559471.365524,51270569883.52755,53369787318.62455,53991289844.32914,54724081490.51013,60158929188.25551,65108544250.04244,69442943089,71819083684,79611888213.14809,91631278239.32364,102477779556.78482,115279077465.22614,128637983882.83305,133355820262.92491,149990529836.78006,172885432686.94485,195078573252.20175,265236390328.6267,293754781336.00024,321379127909.3533,351238399005.4509,373902197869.1604,416264800549.0265,460201265527.9777
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1311010497.2852764,1323110168.9277115,1299692850.717615,1490179366.290209,1745027769.441004,1826904365.9519153,1955102086.8453393,2073926021.854943,2192046896.5454803,2453570586.0695252,2513744045.8757935,2620601594.680601,3038581784.234688,3698584194.753197,5170529002.1767435,6207265767.829309,7020809351,8670284414.871792,9668600235.061628,11265806931.395023,19839230769.230804,19869999999.99998,19342000000.00002,16563666666.66672,17594944444.444427,17155421052.631624,20249294117.64708,28100999999.999958,22555941176.470573,21988444444.44438,20632090909.090878,10943548387.096806,10350515463.917498,10832064941.654013,9697416974.169756,18991484420.36001,12294964838,11316127378.961287,15031055046.757513,13627325461.17431,13245990274.458115,14183446025.738884,16403043849.829676,21144957990.468082,26157743368.87161,29868657858.008213,34380536495.673904,44432811756.473076,54480684188.44412,52023801230.120026,50760929302.51469,57737040780.015724,54288135058.79264,55852123989.95042,57157782909.93078,50811995688.67707,53964253211.83992,59309748166.117935,66370132238.39137,68881010245.54973,70368758395.14099,84041493015.66176,90346169914.93492
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,405045136.16326225,437975952.10989165,473490430.8062755,509912015.32182544,560149674.9742807,544778951.0294241,591223367.5655895,616345520.1217725,624318319.6,709898027.9334344,722316611.5899119,782733826.0902898,914423576.8845857,1053492218.8159888,1482332203.2837188,1688186874.2378871,1981284758.0949166,2404732605.8364477,2911259091.9406075,3674511415.092862,3072698328.4690948,3467819148.9361725,3645744680.8510575,3735106382.978714,3905585106.382976,3651861702.127666,3052393617.0212817,3392021010.638305,3702393617.0212774,3863563829.787229,4229787234.0425477,4616223404.255318,4751063829.787226,5200265957.446811,5567553457.4468155,5849467819.148936,6101861436.170207,6349202393.617012,6183776595.744677,6621010372.340439,9062898936.170202,8976196809,9593510638,11074813829.787203,13150159574.468113,15968723404.255325,18504760638.29791,21730000000.00001,25710904255.31914,22938218085.10642,25713271276.59571,28776595744.68085,30749308510.63834,32539468085.106422,33387712765.957394,31050638297.872295,32234973404.25532,35473776595.74473,37802005319.14893,38653318085.106445,34621807712.76604,39288670212.76603,44383297872.34034
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,169803921.56862688,190098039.21568584,212254901.96078414,237745098.03921577,266666666.66666734,300392156.86274487,340000000.0000006,390196078.43137234,444901960.78431326,528137254.9019609,538423153.6926157,573400000.0000001,590899999.9999994,670900000.0000007,632400000.0000011,596200000.0000004,642100000.0000006,713000000,832400000.0000007,1139800100,1335300000.0000014,1426499999.9999998,1578299999.999998,1732799999.9999993,2041099999.9999971,2320699899.9999976,2472500000,2713999899.9999986,2817899999.999998,3062000000.0000024,3166000000.000005,3111160000.000005,3109000000.000004,3091999999.9999976,3259000000.0000033,3429000000.0000043,3608999999.9999948,6332359999.999999,6833220000.000008,7683870000.0000105,8076469999.999995,8317830000.000009,8881160000.000008,8870090000.000013,9055289999.999985,9836200000.000006,10167249999.99999,10618340000.000006,10526000000.000004,9981959999.999992,10095759999.999998,10070449999.999987,10720400000.000011,10395499999.999996,10974800000.000017,11672899999.999996,11750800000,12253500000.000008,12653599999.999987,13058699999.999989,9754599999.999985,11527600000.000006,12897399999.999989
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,300385706.5,314003758.94138396,326971356.54730237,318400856.1041468,385936800.7296637,438086400.1572703,480106120.6987526,508497135.5992877,548825240.7288501,613921180.3523382,567789903.8745416,603132589.7387395,654200449.4103857,912020797.7011716,1321078062.5008075,1486974303.5381804,1881436991.0996492,1837992418.2101011,1826075509.4196851,2165303637.4423795,2770605384.1675525,2772851412.9935617,2681803992.0876713,2588729239.062122,2269473227.6101346,2320423153.4317813,2537368318.393007,2393594050.4693804,2731076212.984756,2943313357.4018927,3326501566.2274375,2515818827.8978515,1651339022.7256432,1888314255.4109917,1255802469.1358004,1866572953.7366507,2786045321.637429,3671909673.0440145,4116774300.606704,4686256363.047071,5567772768.811876,5800615466.266479,6728220886.645456,8498894359.386288,10156541538.398996,11222796336.542606,12864841905.95428,15778734264.378685,19112796623.11751,17613949091.229424,17176315803.729795,18644233537.109303,17226735995.690525,18179108530.526104,18558733564.469215,16404348871.443726,17116926327.624678,18326373366.110516,20484053868.924564,20482608755.37897,20226036564.41291,23649568276.844738,24473906673.708607
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1022831792.9567944,1042512130.0135906,1078946985.3970735,1083437898.518089,1161989345.9153795,504987671.5,529777215.31904453,641933002.8621333,798501524.0723093,911044208.3136656,1014899953.6261907,1098561524.3955064,1228156404.0161328,1499149142.4734507,2629058611,3052210538.2972364,3405701263.278529,3924004063.6523275,3547302011.6920333,4406658866.037917,8806250597.380373,9585329328.898043,9804375041.513716,9541553689,10560463778.604622,10815928609.020475,10770849690.432562,12739275098.057102,12020348992,12298319944.153229,13308502499,10460851979.745895,9199999999.999985,16416666666.666676,14952100840.33609,13970425776.754923,14756846153.846191,14130585516.178722,15221352698.894402,12138243080.625793,12736780455.15392,12354820143.884884,14594900944.765797,17825444724.487812,23141566292.94622,30210091836.829372,36961894281.34434,45275711995.82492,60752106347.12589,50873167326.04146,57231904542.875435,61762382327.93191,65685890438.89228,75527558966.44728,78812805039.07434,56454889146.60875,47723545321.25905,54725302249.80878,60031173807.71968,64410122847,61371755326,69673747131.87012,72793457588.43677
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,28072478.072478086,29964999.96499999,31857591.857591886,33750113.75011376,36194586.19458616,40110040.110040136,44450044.45004454,47431255.74767405,44999910.00017997,47399905.20018962,53339893.320213474,59074687.196185134,65998069.38476302,78214767.83014952,103160450.44586916,118194026.25157404,97094227.22924699,117650000.0000001,136299999.99999997,151799999.99999997,197938222.42999983,196089854.6550003,182206326.98500025,192103185.95499977,214381949.0199997,212643742.66499975,231638320.53499997,281082558.5850003,320093360.2700001,369133890.70500046,545686365.5,594975697.0455601,693625168.2455912,750018765.3277142,769649509.5,816491620.2288148,848205276.8696436,870861115.1774911,926550756.0397342,996906468.6947852,1134756760.6207085,1168127973.9434912,1240059540.0934803,1303381860.7567377,1394273990.6000323,1468145956.1991696,1584207353.2204921,1699214299,1731921564.0666988,1681473348.4346778,1739070295.440268,1818831938.1775732,1899503249.8643029,2021757434.1806388,2125125606.2572281,2194709309.242039,2240593542.9756966,2266664817.0882215,2292787335.6245184,2386792476.1063685,2047727810.0677736,2424575179.3782964,2830507575.684101
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,84466652.58889118,89249985.12500238,94149984.30833596,96366650.60555835,107566648.73889197,114339050.2858481,134173375.33543313,155102980.09435004,150000000.00000015,164900000.00000018,186299999.99999994,211099999.99999994,235399999.9999998,269499999.99999994,312600000.0000002,345000000,386300000.0000002,446999999.99999994,475800000.0000001,517199999.9999992,613299968.0000011,739100032.0000008,785500031.9999989,889399999.9999995,985699967.9999985,1039500032.0000008,1173500032,1296499968.0000002,1415100032.0000002,1501500032,1592399999.9999976,1634899999.9999974,1679899999.9999976,1820359900.0000029,1867160099.9999983,2030749999.9999986,2695390000.0000033,2932826999.999995,3130748000.0000043,3324433000.0000014,3480218999.9999967,3680483000.0000005,3937228000.0000033,4186524999.999995,4484703000.000004,4868135999.999993,6143999999.999999,6767000000.000008,6979999999.999991,6656000000.000011,6634526000.000011,6312690999.9999895,6378188000.000005,6465755999.999991,6413988000.000009,6654540999.999999,6899910999.999992,7142316000.000012,7225976999.999992,7423465000.000008,6887146999.999999,7127200000.000005,7545999999.999988
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,373249999.9999994,406000000.0000001,443916666.6666676,478000000,538583333.3333331,598333333.3333333,662500000,748249999.9999988,849333333.3,920333333.3333316,1006833333.3333297,1084666666.6666708,1286153846,1263600000.0000007,2101300000.0000012,2405899999.9999986,2733350000,3229050000.0000043,3760099999.9999986,4510500000.000007,4450368036.694522,5778487837,5600385567.807583,5414008064.034616,6169304492,5377276656.904506,3959383519.780361,4347956337.833376,4597611710.021274,4715973437.393703,4867582597.523266,5343262457.102257,5643868748.681269,5734699488.849335,5981222858.827267,6715161732.226589,7396949126.356861,7925736821.450342,8497494652.125465,8285064435,8397855485,8141516928.394876,7905485146.443515,8082399640,8773451751.512108,9549122905.328526,11451844902.22138,13120108008.347704,16674276285.895624,17339992193.73219,19649723722.103416,23963164696.591972,27084497481.91033,30659338885.67286,32996188017.366055,33000198248.914654,33941126193.921955,37508642171,40287647930.53549,40895322850.940636,36629843806.07815,40406111695.17895,44008282877.96062
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,34837246499.88196,36474854179.460464,38360813890.17219,40789270458.915596,44273990829.029144,48647476127.654564,53074625860.878746,55464501560.04425,56848482219.202065,62565590684.83181,74320933872.13849,76841367384.17896,85169719496.64117,100265538421.54878,137238624041.97433,156165910247.43048,178535043014.38864,189650037891.44574,206557609139.99792,247471389367.49622,299353528350.60834,404064034100.35864,391055632757.66547,3.5709E+11,341995198314.0247,347589371818.8381,349709826454.89325,376670193946.4127,402084925019.16547,425595310393.4553,4.61952E+11,407337837837.8375,390590371724.5573,438302216833.00684,546229749726.2624,769333050986.9047,850426432991.7413,883206179730.4614,8.63711E+11,599642024319.5309,655448231983.5272,559983634798.9814,509795273806.71515,558233745651.8744,669289424806.3059,891633839853.1055,1107626541710.741,1397114486471.3813,1695855083552.0483,1666996438681.4583,2208837745214.2275,2616156223977.4673,2465227803011.5728,2472819535742.726,2.45604E+12,1802212206904.6802,1795693482652.5225,2063514977334.3171,1916933898038.3586,1873288205186.449,1476107231194.1104,1649622821885.138,1920095779022.7273
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,102434645.42989708,116057545.4694409,121452317.2977103,125490622.09541062,146314864.19956368,158111317.63123265,171313547.0095812,188705516.00638655,193543978.68251345,202969978.68157312,228133910.65811425,256895207.88959432,308674767,387755188.7269673,311809337.4732132,402178605.0195538,435911268.5896803,495097667.9290404,552883707.0551374,670362452.1453792,1012280614.5279194,1114204743.2009099,1163923830.3584704,1236016506.7369418,1346890071.098291,1409536120.9168189,1547755183.2148426,1704370307.7611494,1812757917.7646275,2006165166.807541,2012131457.2664423,2020583702.0832314,1957000000.0000024,2063342117,2151344901.307611,2216974096.355588,2363645403,2498384129.6673765,2817083478.347342,2951822204.5443177,3059499999.9999976,3054500000.0000043,3106499999.999995,3209499999.999998,3444499999.9999943,3819499999.999997,4217450000.0000024,4674000000.000008,4785249999.999993,4465499999.999998,4531149999.999997,4656400000.000008,4613850000.000003,4685549999.999995,4707600000.000004,4733999999.999998,4843299999.999996,4992300000.000006,5110249999.999998,5341099999.999993,4738800000.000003,4923100000.000002,5699949999.999994
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,165090758.6875259,185043714.86184207,199642408.2169964,189398070.31350583,230345891.4600225,114039500.59126805,132757528.04437385,139029537.2433209,160818235.86674595,161210236.44167984,179078929.31576326,197525767.79173508,270822782.0266739,433095526.68613654,1073591623.9991789,1168304305.6551292,1423037167.0871708,1732721160.9412224,1941579358.1864812,2803834158.481857,4928806542.848712,4366230382.848039,4264202520.998596,3844632166.773151,3782553233.981045,3523532486.4213743,2358574402.606389,2754485672.486432,2690684124.8742185,2985532273.1659126,3520487626.9838877,3701774188.8802037,4183632940.384918,4105729020.646854,4087220218.875448,4734103536.467062,5115454089.632851,5197311972.069076,4051142386.3021193,4600116699.125695,6001282104.082289,5601018684.249742,5843368267.853906,6557397070.227412,7872202803.408764,9531420027.793835,11470464771.013014,12247677993.924784,14393434224.75972,10732595016.118214,13707280259.976318,18525128526.37663,19048443340.77321,18094321616.79593,17097802752.872782,12930291487.958096,11400466356.38981,12128183904.450085,13566937673.796614,13469235364.703178,12005799653.983484,14006496617.44581,16681536466.718285
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,12425732.062482484,12541023.751424236,13137633.456340766,13512411.741730815,14566896.648921918,14806791.767509874,21390968.300554913,19527734.825870693,19375889.223468713,20115601.041682746,30770499.394613985,45023154.97624327,48256345.531839654,57295847.852970384,72143629.28,73770374.73735704,78122392.77382548,89142604.20420139,105817543.9770755,131916409.05848247,128669200.89101502,139174178.05554077,141439317.4098472,156704289.90370983,160423493.96259573,163288815.32086888,191218115.48848525,242742766.3542026,272298066.5416738,264798626.2,287765007.1071501,240294286.01592508,240233531.1604638,225973692.8370997,258954708.04853287,290490983.81577826,303408345.62007827,352229076.7076266,363458380.9033418,399311199.5077598,424448931.00724787,461479581.8135276,520846133.51333916,603999374.5395875,682577068.5080107,796938571.9606432,874989741.1014217,1168307584.213449,1227809270.4494512,1234015133.1052516,1547990911.5665317,1777102573.2397306,1781280181.5543084,1756214316.4138486,1907090375.9777598,2003596838.780128,2158971711.3156366,2591358114.483763,2583335723.8325167,2735683408.7169843,2457604042.7636375,2768003872.5406485,2824274944.6369357
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,30411413.655282836,32902612.866485447,35644956.64304289,38091842.85468625,41616347.79068644,45788696.334391564,51465655.39210826,58642354.08967308,66248441.41824663,77361546.50675371,96243233.66098359,127448613.5050608,164460915,244124164.0422181,306044207.5302025,355168571.53675115,372025093.0062731,451624780.2745965,590407374.4471158,819870258.7830522,1060889703.7537416,1073812830.300519,1014945695.7192687,1172230396.5809903,1240822167.4357104,1114783342.7153914,1392602163.5382893,1965226890.045573,2644554158.727943,3083822112.0202255,3790636324.4477506,3942876703.451843,4146464586.6167383,4160129174.705695,4259259604.156232,4730599121.927033,4847757217.758152,5020265626.664886,4790481509.176788,5484263347,5788329609.157542,5489608299.664449,5438863982.886925,7511582173,8957467706.535389,9918907108,9919158482,10567270655.502707,10730829116.410486,10118459242.318293,12637273429.13391,15110643612.172878,13907464500.148909,14271738933.204197,15470088500.741407,13530748844.505014,15082636722.901981,16105156375.532972,17031943186.135313,16725908666.846205,14960291541.175985,18737066311.159725,20355541962.851234
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,112155598.49215686,123134583.46355915,124482773.83305983,129379123.76304981,142025078.73575416,150574795.4,157930018.0910871,163820513.56243226,191767441.6045771,188039210.1303791,189106529.20701104,201450799.82634988,230317883.36443013,271183082.04306185,281398705.5705956,378660016.26593614,451152461.3127605,507298147.52653956,610578632,700764747.7564611,797048198.5,694803622.8989655,748312390.7566063,658679332.6813309,637820670.2996036,864849836.2861938,1122265013.4200406,1200991977.8080094,1264899287.5126102,1233930280.9172401,1440711459.1696696,1377374986.587092,1411917553.1243603,1278781261.5592794,851174356.7817359,1115389673.6919694,1007791127.0991307,937741513.0153506,967338389.6505777,999477510.6866322,916777282.7,932648604.7519526,996068144.8848873,1142315522.5386388,1272360517.323728,1337894378.7374291,1461859762.3345873,1699811294.9493487,1993407888.4983802,2067381665.2545369,2142591540.400677,2437982705.1209345,2510126512.2283115,1691544110.185428,1894813389.4032493,1695825714.1928198,1825018144.6559498,2072349972.6817963,2220979146.1124077,2221301351.439182,2326720900.3804717,2516498412.463841,2382618615.0169373
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,40461721692.646835,40934952064,42227447631.91594,45029988561.21238,49377522896.70307,54515179580.71485,61088384036.651505,65668655501.12535,71829810520,79148411662,88192257632.30917,99606454743.51349,113463848873.62386,131764343565.64282,160949188139.05902,174419757176.56287,207271612576.0653,212325176304.65372,219369542386.2541,243891124295.71518,274776566028.0534,307246642755.85864,314647807408.60803,341866277182.73267,356718400123.5426,366186012449.6524,379006836991.7241,433134238310.7092,509380027626.5533,567211993243.2428,596075591360.9863,612527712315.6155,594387358318.8552,579053561739.4003,579944346807.2632,605961090061.2072,630607994132.7466,654986999855.5546,634000000000.0005,678412196271.1184,744773415931.5867,738981792355.3723,7.60649E+11,895540646634.7876,1.02669E+12,1173108598778.6804,1319264809590.9714,1468820407783.2617,1552989690721.652,1374625142157.289,1617343367486.2617,1793326630174.5232,1828366481521.5994,1846597421834.9832,1805749878439.9426,1556508816217.1377,1527994741907.4292,1649265644244.0876,1725329192783.0173,1743725183672.5173,1647598402302.682,2001486745423.9187,2137939220074.9116
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,24548739659.01303,25952793667.495243,27161231738.922638,29253794317.985023,32074488493.567215,24439676855.867653,25542375077.779522,27906615955.163826,30477288336.244686,33926394401.005898,38289622878.874985,43258522110.24136,51037708767.89894,66096378745,97974120683.28403,111816332331.16151,132364110281.91763,148610964409.01694,159682272772.0011,193567162251.12088,226481041556.20078,234507400518.2299,265246734794.21115,2.79398E+11,298653233500.15405,310183583327.0082,337157911708.2397,311122517400.0949,314266629435.8073,339940513141.9317,255342985523.6937,242589999851.31873,260007192125.90186,274155699209.85382,310993103188.3653,393418186744.0584,416195415174.0395,410169356182.41675,448894516201.3054,435065154081.64703,428597869265.8351,468614929760.0973,528073644706.22015,634392755114.9639,763090521706.3436,886071992246.4269,1001637168216.9785,1265564800459.0908,1530711739102.6187,1289846065408.441,1316531033893.1216,1454696041345.1692,1358996129796.7708,1417459171481.0393,1463675951157.0723,1293469512790.9497,1316594480887.551,1461306924995.7322,1648634467771.5317,1674210532695.9612,1665327992740.7686,1908002281033.5134,1944160092868.982
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,9522746719.216125,10712712465.052206,11879982758.561905,13063643795.78839,14480556571.547602,15346741669.75751,16480058704.853077,17740013179.259975,18942729779.09997,20524886616.478874,33136417663.308525,37168057845.87391,45283126258.946945,57386965411.93986,66744705341.77232,79626994314.15086,86227179845.74695,97200574498,114997939005.63795,133479238256.93341,122557843886.13687,112244805518.78586,115043365512.48602,114634358534.6098,109455312167.51091,110980314191.52687,159089921062.87198,199236370037.55417,215540625298.98184,208105846934.4093,265763573999.42358,268901693863.3192,279921425828.47424,272237527070.92554,301375055202.1637,352835806342.4946,340103959546.92645,294788198856.1977,303459014346.80585,297873643323.1259,279216033870.2041,286582672434.2264,309301422430.3861,362075086507.7604,403912891033.3742,418284865884.9981,441634672196.52234,490740715594.8025,567267767519.1587,554212916092.2709,598851028906.5804,715888126682.3967,686420221557.9893,706234937370.9668,726537808337.9995,6.94118E+11,687895460902.7134,695200833086.4999,7.25569E+11,7.21369E+11,741999406005.6271,813408787222.4983,818426550206.4497
